capture,relative_seconds,state,state_label,focus_depth,calm,signal,signal_quality,mp_score,tension_score,focus_ev,mp_s_bit,v_s,t_progress
capture_02_rotation_continuation.btsnoop,4.418714,2,adapting,72,72,106,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,4.769871,2,adapting,81,81,62,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,5.031368,2,adapting,81,81,62,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,5.381246,2,adapting,81,81,62,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,5.774896,2,adapting,81,81,75,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,6.037437,2,adapting,81,81,75,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,6.387595,2,adapting,81,81,75,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,6.781236,2,adapting,82,82,75,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,7.044139,2,adapting,82,82,75,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,7.393746,2,adapting,82,82,75,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,7.787922,2,adapting,82,82,86,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,8.093826,2,adapting,82,82,86,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,8.400045,2,adapting,82,82,86,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,8.793726,2,adapting,32,32,103,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,9.100145,2,adapting,39,39,103,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,9.406353,2,adapting,39,39,103,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,9.800098,2,adapting,75,70,103,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,10.106286,2,adapting,75,70,103,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,10.456496,2,adapting,75,70,103,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,10.850175,5,calm,78,77,106,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,11.112593,5,calm,78,77,106,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,11.462542,5,calm,78,77,106,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,11.812492,5,calm,78,77,106,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,12.118729,5,calm,78,77,106,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,12.469135,5,calm,78,77,106,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,12.863493,5,calm,80,79,121,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,13.168928,5,calm,80,79,121,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,13.518698,5,calm,80,79,121,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,13.869041,5,calm,80,79,121,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,14.175341,5,calm,80,79,121,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,14.481556,5,calm,80,79,121,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,14.87501,5,calm,74,74,134,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,15.18144,5,calm,74,74,134,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,15.531341,5,calm,74,74,134,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,15.881271,5,calm,74,74,134,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,16.187769,5,calm,74,74,134,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,16.53758,5,calm,74,74,134,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,16.931314,5,calm,76,77,144,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,17.54398,5,calm,76,77,144,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,17.937693,5,calm,77,78,155,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,18.243957,5,calm,77,78,155,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,18.549993,5,calm,77,78,155,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,18.943817,5,calm,81,80,164,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,19.250089,5,calm,81,80,164,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,19.556471,5,calm,81,80,164,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,19.993997,5,calm,76,75,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,20.606374,5,calm,76,75,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,20.956887,5,calm,76,75,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,21.262605,5,calm,76,75,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,21.612761,5,calm,76,75,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,21.962767,5,calm,76,75,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,22.268987,5,calm,76,75,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,22.618987,5,calm,76,75,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,22.968908,5,calm,76,75,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,23.275029,5,calm,76,75,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,23.625294,5,calm,76,75,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,23.975069,5,calm,78,77,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,24.28141,5,calm,78,77,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,24.631375,4,distracted,78,77,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,25.02524,4,distracted,77,76,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,25.637713,4,distracted,77,76,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,26.031503,4,distracted,77,76,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,26.337675,4,distracted,77,76,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,26.644174,4,distracted,77,76,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,27.037861,4,distracted,79,78,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,27.344032,4,distracted,79,78,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,27.69393,4,distracted,78,77,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,28.044132,4,distracted,77,77,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,28.350165,4,distracted,76,75,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,28.700307,4,distracted,76,75,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,29.006527,4,distracted,76,75,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,29.356538,4,distracted,76,75,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,29.706425,4,distracted,75,74,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,30.056411,4,distracted,79,77,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,30.362617,4,distracted,79,77,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,30.712854,4,distracted,79,77,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,31.062924,4,distracted,79,77,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,31.369071,4,distracted,79,77,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,31.719088,4,distracted,79,77,174,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,32.20019,4,distracted,64,65,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,32.72543,4,distracted,64,65,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,33.075668,4,distracted,64,65,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,33.425254,4,distracted,64,65,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,33.731522,4,distracted,65,66,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,34.081508,4,distracted,66,66,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,34.431578,4,distracted,66,67,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,34.737915,4,distracted,67,67,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,35.131701,4,distracted,67,68,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,35.437661,4,distracted,67,68,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,35.788066,4,distracted,67,68,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,36.181577,4,distracted,67,68,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,36.795491,4,distracted,68,69,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,37.187868,4,distracted,68,69,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,37.800355,4,distracted,68,69,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,38.150261,4,distracted,68,69,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,38.456725,4,distracted,68,69,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,38.806701,4,distracted,68,68,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,39.156623,4,distracted,68,68,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,39.462871,4,distracted,68,69,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,39.812823,4,distracted,67,67,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,40.250544,4,distracted,75,77,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,40.81906,4,distracted,75,77,229,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,41.212911,4,distracted,76,77,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,41.825289,4,distracted,75,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,42.175531,4,distracted,74,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,42.525523,4,distracted,75,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,42.832074,4,distracted,75,77,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,43.225301,4,distracted,75,77,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,43.531726,4,distracted,75,77,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,43.837815,4,distracted,75,77,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,44.231674,4,distracted,75,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,44.53779,4,distracted,74,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,44.887918,4,distracted,75,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,45.237887,4,distracted,74,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,45.544243,4,distracted,74,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,45.894157,4,distracted,74,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,46.200508,4,distracted,74,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,46.550432,4,distracted,74,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,46.900291,4,distracted,74,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,47.250307,4,distracted,74,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,47.556679,4,distracted,74,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,47.906736,4,distracted,74,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,48.344096,4,distracted,74,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,48.912926,4,distracted,75,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,49.306578,4,distracted,75,77,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,49.919276,4,distracted,75,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,50.400401,4,distracted,74,76,255,0,4,76,0,146,73,0
capture_02_rotation_continuation.btsnoop,51.144021,4,distracted,75,77,255,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,51.800298,4,distracted,75,77,255,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,52.456423,4,distracted,75,77,255,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,53.200335,4,distracted,76,77,255,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,53.900226,4,distracted,76,78,242,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,54.557082,4,distracted,76,78,242,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,55.169092,4,distracted,76,78,242,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,55.82528,4,distracted,76,78,242,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,56.569154,4,distracted,76,78,242,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,57.225681,4,distracted,76,78,242,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,57.83791,4,distracted,48,48,223,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,58.537945,4,distracted,75,78,223,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,59.238153,4,distracted,76,78,223,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,59.850428,4,distracted,75,78,223,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,60.550239,4,distracted,75,77,223,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,61.250425,4,distracted,74,77,223,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,61.906531,4,distracted,75,77,223,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,62.607021,4,distracted,75,78,223,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,63.263045,4,distracted,76,78,223,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,63.919344,4,distracted,76,78,216,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,64.619118,4,distracted,76,78,200,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,65.407095,4,distracted,76,78,200,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,65.93191,4,distracted,74,76,200,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,66.675752,4,distracted,74,76,200,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,67.331887,4,distracted,74,76,200,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,67.94447,4,distracted,74,76,188,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,74.944283,4,distracted,79,77,147,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,75.556749,4,distracted,79,77,147,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,76.212979,4,distracted,82,82,147,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,76.781792,4,distracted,82,82,106,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,77.350409,4,distracted,82,82,106,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,77.700769,4,distracted,82,82,106,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,78.050439,4,distracted,82,82,106,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,78.35676,4,distracted,82,82,106,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,78.750544,4,distracted,83,83,100,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,79.056964,4,distracted,83,83,100,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,79.363215,4,distracted,83,83,100,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,79.800622,4,distracted,21,21,122,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,80.369372,4,distracted,21,21,122,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,80.762993,4,distracted,21,21,122,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,81.069607,4,distracted,21,21,122,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,81.419593,4,distracted,21,21,122,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,81.725747,4,distracted,21,21,122,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,82.075675,4,distracted,21,21,122,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,82.425606,4,distracted,21,21,122,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,82.775607,4,distracted,21,21,149,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,83.082,4,distracted,21,21,149,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,83.432051,4,distracted,21,21,149,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,83.86953,4,distracted,21,21,149,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,84.438218,4,distracted,21,21,149,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,84.788232,4,distracted,21,21,138,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,85.094332,4,distracted,21,21,138,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,85.444367,4,distracted,21,21,138,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,85.794386,4,distracted,21,21,138,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,86.100609,4,distracted,21,21,138,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,86.450881,4,distracted,21,21,138,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,86.844248,4,distracted,21,21,138,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,87.150756,4,distracted,21,21,138,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,87.456948,4,distracted,21,21,138,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,87.807176,4,distracted,21,21,138,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,88.156948,4,distracted,21,21,138,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,88.507044,4,distracted,21,21,138,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,88.85744,4,distracted,21,21,138,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,89.16313,4,distracted,21,21,138,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,89.469371,4,distracted,21,21,138,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,89.863269,4,distracted,21,21,113,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,90.169442,4,distracted,21,21,113,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,90.475843,4,distracted,21,21,113,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,90.870049,4,distracted,21,21,113,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,91.175814,4,distracted,21,21,113,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,91.481869,4,distracted,21,21,113,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,91.920475,4,distracted,22,22,158,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,92.531999,4,distracted,22,22,158,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,92.881949,4,distracted,23,23,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,93.188232,4,distracted,23,23,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,93.581925,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,93.888536,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,94.194781,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,94.544674,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,94.938169,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,95.20061,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,95.550786,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,95.900638,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,96.207166,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,96.556795,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,96.906815,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,97.213486,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,97.607015,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,97.957151,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,98.263366,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,98.569538,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,98.963149,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,99.269397,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,99.575746,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,99.96954,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,100.275761,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,100.582039,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,100.932053,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,101.281931,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,101.632226,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,101.982159,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,102.288223,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,102.638191,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,102.988244,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,103.338209,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,103.688782,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,103.994509,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,104.300768,4,distracted,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,104.650771,2,adapting,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,105.000843,3,in_motion,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,105.30712,3,in_motion,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,105.657126,3,in_motion,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,106.007162,2,adapting,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,106.313732,2,adapting,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,106.663375,2,adapting,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,107.057144,2,adapting,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,107.363372,2,adapting,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,107.669726,2,adapting,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,108.019577,2,adapting,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,108.369561,2,adapting,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,108.675814,2,adapting,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,109.026126,2,adapting,24,24,168,0,4,76,0,146,70,0
capture_02_rotation_continuation.btsnoop,109.376043,2,adapting,24,24,168,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,109.682217,2,adapting,24,24,168,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,110.119549,2,adapting,24,24,200,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,110.732056,2,adapting,24,24,200,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,111.038559,2,adapting,24,24,200,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,111.388566,2,adapting,24,24,200,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,111.783314,2,adapting,24,24,200,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,112.044576,2,adapting,24,24,200,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,112.438369,2,adapting,24,24,200,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,112.744842,2,adapting,24,24,200,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,113.094737,3,in_motion,24,24,172,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,113.400823,3,in_motion,24,24,172,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,113.75083,3,in_motion,24,24,172,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,114.100879,3,in_motion,24,24,172,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,114.407135,3,in_motion,24,24,172,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,114.757264,3,in_motion,24,24,172,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,115.107258,2,adapting,24,24,172,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,115.413354,2,adapting,24,24,172,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,115.763378,2,adapting,24,24,172,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,116.157155,2,adapting,40,40,144,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,116.463588,2,adapting,40,40,144,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,116.813613,2,adapting,40,40,144,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,117.11988,2,adapting,40,40,144,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,117.469601,2,adapting,40,40,144,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,117.775852,2,adapting,40,40,144,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,118.125856,2,adapting,40,40,144,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,118.476193,2,adapting,40,40,144,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,118.782319,2,adapting,40,40,144,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,119.132126,2,adapting,40,40,144,0,4,76,0,146,64,0
capture_02_rotation_continuation.btsnoop,119.482015,2,adapting,40,40,144,0,4,76,0,146,64,0
